id,name,short_hand,type,ratio_to_parent,ratio_type,parent_id
504fe841-a817-4ec7-b542-9ee2c1f086e5,Hungarian forint,Ft,CURRENCY,HUF,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
0c1161f4-1907-43b9-a8fb-424e06840e74,Icelandic krona,Íkr,CURRENCY,ISK,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
ac53288a-9014-4854-b842-89292b521a00,Indian Rupee,Rs.,CURRENCY,INR,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
9c70bd16-d6c9-4b6b-ae42-2153b7be5ddb,Indonesian rupiah,Rp,CURRENCY,IDR,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
95e7d532-4787-4205-9451-32361c2dec5e,Israeli shekel,₪,CURRENCY,ILS,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
b4040337-2bd4-4ce2-823e-0271c795aa42,Japanese Yen,¥,CURRENCY,JPY,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
f402bfc9-af4a-4d30-b733-ef1fc2c2f469,Malaysian Ringgit,MYR,CURRENCY,MYR,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
da176a2a-0c44-4884-9181-2e41259a1327,Mexican Peso,MX$,CURRENCY,MXN,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
c6a23175-a1e7-4b9b-975e-efd09443ee2a,New Zealand Dollar,NZ$,CURRENCY,NZD,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
144f707a-bd99-4e77-848d-db9b250dfba4,Norwegian Krone,NOK,CURRENCY,NOK,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
86ed0a93-85a7-429f-af07-2cc84e7c86d5,Philippine Peso,₱,CURRENCY,PHP,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
f7d13d5f-b311-46cf-925a-419d8f8c26da,Polish Zloty,PLN,CURRENCY,PLN,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
55b66899-685a-42de-86e7-a98729c860db,Romanian leu,RON,CURRENCY,RON,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
b02100d3-535e-4a71-87e2-748d5adb459c,Russian Ruble,RUB,CURRENCY,RUB,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
b77a6e73-99ee-4488-9423-c1c7323fde14,Singapore Dollar,$,CURRENCY,SGD,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
a18f1895-6282-41e0-baf0-9d7ec10b08d9,South African Rand,ZAR,CURRENCY,ZAR,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
8b1af20a-dbb4-49c2-89d3-e2d2fd2d97f9,South Korean Won,₩,CURRENCY,KRW,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
7247d49d-950f-4800-8907-3188aa00a6d3,Swedish Krona,kr,CURRENCY,SEK,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
5895fb32-0412-425f-a34b-dfef5a563f82,Swiss Franc,CHF,CURRENCY,CHF,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
369c99e7-bd3a-4ae8-830a-a1a7c5361a27,Thai Baht,฿,CURRENCY,THB,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
b0394845-2838-4ea9-a70d-4d145a2a6350,Turkish Lira,TRY,CURRENCY,TRY,CURRENCY,ccb6fe74-2bf4-4c2b-9833-737da60d82eb
dce17876-ac3c-4a36-8981-d530b040e2c9,kilograms/liter,kg/l,DENSITY,NULL,NULL,NULL
dbb253eb-380b-4e16-92bb-71c015cea718,grains/gallon (UK),gr/gal,DENSITY,0.000014253948343691203,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
02f0775c-e65e-4e93-aca6-eac40ad99102,grains/gallon (US),gr/gal,DENSITY,0.000017118011571775823,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
709c5e27-156e-4850-9d93-a6dec49f9182,grams/cubic centimeters,g/cm³,DENSITY,1,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
83600ce9-2994-415a-a841-9711f0c447fe,grams/liter,g/l,DENSITY,0.001,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
0e2317cd-ea68-4d1c-ac25-6eef04b63b22,grams/milliliters,g/ml,DENSITY,1,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
b277a61e-acec-440e-ba7d-e18ba58db75c,kilograms/cubic meters,kg/m³,DENSITY,0.001,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
0b29c26e-075e-4c2e-aef5-ef5fd00855e0,megagrams/cubic meter,Mg/m³,DENSITY,1,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
38746812-13a2-4b63-8a8b-2c89ad0762a9,milligrams/milliliter,mg/ml,DENSITY,0.001,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
593d09de-3600-44e6-bcdf-90bcd1134fcd,milligrams/liter,mg/l,DENSITY,0.000001,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
e408f618-7879-46cd-bf99-16f4604562cf,ounces/cubic inch,oz/in³,DENSITY,1.729994044,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
af6b5129-d507-4613-948d-17d1a9db728d,ounces/gallon (UK),oz/gal,DENSITY,0.006236023,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
a8c80760-ba2e-42b2-bb8d-ce2ce3d771d3,ounces/gallon (US),oz/gal,DENSITY,0.007489152,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
d5a369bb-7c87-4c2c-8006-794ddf132e0f,pounds/cubic inch,lb/in³,DENSITY,27.679904,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
ad28ba18-19f9-4eb4-9949-50bbbd04bccf,pounds/cubic foot,lb/ft³,DENSITY,0.016018463,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
e4e1737f-f278-44e0-8217-c58e2ed5e833,pounds/gallon (UK),lb/gal,DENSITY,0.099776373,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
d9a3e32c-ba6e-40c3-a023-557651a5969b,pounds/gallon (US),lb/gal,DENSITY,0.119826427,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
75e7e3b6-a63c-4a6a-b3fe-0e1ea932cfaa,slugs/cubic foot,NULL,DENSITY,0.51531788206,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
d3b367a3-6f7e-48a0-8952-63bd990c5aa2,tonnes/cubic meter,NULL,DENSITY,1,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
21834ab9-9527-4d9f-a7ac-703921a31c69,tons (UK)/cubic yard,NULL,DENSITY,1.328939184,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
70ec9b7c-48c8-45e5-82b2-11944853c4bd,tons (US)/cubic yard,NULL,DENSITY,1.186552843,BIG_DECIMAL,dce17876-ac3c-4a36-8981-d530b040e2c9
cddb65db-8b1d-4fe1-a15e-64ac8da2dc78,ampere,A,ELECTRIC_CURRENT,NULL,NULL,NULL
0ae3a7cc-ff98-4ab1-9cd8-726d1eb077c3,abampere,abA,ELECTRIC_CURRENT,10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
da87d276-f919-4ec6-95f5-7e853095d148,biot,Bi,ELECTRIC_CURRENT,10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
f461abae-300e-43f6-a63f-530a5c404090,centiampere,NULL,ELECTRIC_CURRENT,0.01,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
d6df025b-5a23-43ce-9104-67ca5639eb7a,coulomb/second,NULL,ELECTRIC_CURRENT,1,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
cbc0ccc6-40dd-4f26-9e92-cc3bf2220507,EMU of current,NULL,ELECTRIC_CURRENT,10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
dc0719b9-8aa8-4e1a-be19-9e225be71439,ESU of current,NULL,ELECTRIC_CURRENT,3.335641e-10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
2059fbd6-5897-4492-a206-10b147dbf14f,franklin/second,NULL,ELECTRIC_CURRENT,3.335641e-10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
a7b88159-3f8a-4f57-8aa7-5e52811b72d6,gaussian electric current,NULL,ELECTRIC_CURRENT,3.335641e-10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
4c2a8747-c647-4cb9-8db7-2d9533099d54,gigaampere,NULL,ELECTRIC_CURRENT,1000000000,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
eda8cdec-501e-47b5-8bb9-087f88e17d7d,gilbert,Gi,ELECTRIC_CURRENT,0.79577472,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
752f89d7-4ca3-4d74-88ff-138bf1e81fe2,kiloampere,kA,ELECTRIC_CURRENT,1000,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
4ab640cf-401a-4293-bbf0-ad4270cd17a8,megaampere,NULL,ELECTRIC_CURRENT,1000000,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
59da8504-de10-434c-8ac6-4ebf5c3d5d36,microampere,NULL,ELECTRIC_CURRENT,0.000001,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
95a47ff7-2c4d-4440-b2ee-ef1725b6671a,milliampere,mA,ELECTRIC_CURRENT,0.001,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
e78cc7e2-6e5d-4261-864c-b2cfb4cb4db1,milliamp,NULL,ELECTRIC_CURRENT,0.001,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
c63559db-e52c-4ed8-a6e9-078826ba7248,nanoampere,NULL,ELECTRIC_CURRENT,1e-9,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
fc3afe6f-2089-49f4-b6e7-73a6ac8a6451,picoampere,NULL,ELECTRIC_CURRENT,1e-12,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
9a8a52b1-12bb-4c8b-88f5-96c82fa8b4db,siemens volt,NULL,ELECTRIC_CURRENT,1,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
1f10c21d-1e7a-4315-a026-012ed9cacc03,statampere,stA,ELECTRIC_CURRENT,3.335641e-10,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
75d165fd-4ea8-43bb-83e4-ab10d436d4c7,teraampere,NULL,ELECTRIC_CURRENT,1000000000000,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
d1c3eff9-0c48-46cd-9baa-98e013211d2d,volt/ohm,NULL,ELECTRIC_CURRENT,1,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
4b58d70a-c650-44ed-8f0d-0e5924e5895e,watt/volt,NULL,ELECTRIC_CURRENT,1,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
b004c3cc-2bc0-4b2c-9dba-636b96d613eb,weber/henry,NULL,ELECTRIC_CURRENT,1,BIG_DECIMAL,cddb65db-8b1d-4fe1-a15e-64ac8da2dc78
6ffbb92d-74d5-45aa-bd71-02b2496b1928,joules,J,ENERGY,NULL,NULL,NULL
aa3f589a-730a-4f90-ad89-e6f5bbb32f1b,Btu (th),NULL,ENERGY,1054.35,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
b413864f-ad48-4f4b-aca5-613fee48ea86,Btu (mean),NULL,ENERGY,1055.87,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
405860b7-ee82-4858-96e5-0f1fc2c0b64b,calories (IT),NULL,ENERGY,4.1868,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
ef56d20f-d496-4b53-83fb-a184d29513aa,calories (th),NULL,ENERGY,4.184,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
53e1e375-ad86-4036-8157-5232fbab689c,calories (mean),NULL,ENERGY,4.19002,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
43ea5fc9-e391-421c-90dc-ab3881c6b783,calories (15C),NULL,ENERGY,4.1858,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
3d8d752a-3af5-4542-a464-6510dadcd250,calories (20C),NULL,ENERGY,4.1819,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
9a1d7c84-9e84-4bb5-a909-59876221100e,calories (food),NULL,ENERGY,4186,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
00833c2d-e28d-4af2-b709-5c8fdf3c3249,centigrade heat units,NULL,ENERGY,1900.4,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
8052a4b3-cc99-4caa-8e14-c1eae1399aa1,"Dutch natural gas (m³, LHV)",NULL,ENERGY,31650000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
59965efb-6fc4-45e7-9f09-e8e09d205ba9,electron volts,eV,ENERGY,1.60219e-19,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
b9f0658d-c596-4d06-b856-811b01040799,ergs,NULL,ENERGY,1e-7,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
67b9fe70-27eb-454a-892f-e5d2ae8db453,exajoules,EJ,ENERGY,1000000000000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
2977c90a-b59e-460e-95d6-c6821f2dbb45,foot-pound force,ft lbs,ENERGY,1.3558179483314003,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
23c3d50b-36ac-423b-9ed9-1dbb18cafb46,foot poundals,NULL,ENERGY,0.04214,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
77072ab0-b092-4578-9dcc-9d3caea17711,gasoline (L),NULL,ENERGY,34200000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
f7c287b3-be58-4059-bdb8-3e78b6661736,gigajoules,GJ,ENERGY,1000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
880b68c9-5fce-470b-a156-493090b72996,gigawatt hours,GWh,ENERGY,3600000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
96d5b001-444c-4d9a-af58-1125e3f64c74,horsepower hours,NULL,ENERGY,2684520,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
4318c364-09bc-4354-ad62-503257464069,inch-pound force,  in lbf,ENERGY,0.11298482902761668,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
5a618a7b-d12a-4595-afe8-2850dcd4747b,kilocalories (IT),NULL,ENERGY,4186.8,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
0edad74a-9fd1-4403-9838-f4a8aae1f595,kilocalories (th),NULL,ENERGY,4184,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
575f04f5-2b01-4a1e-bfba-6752bd30e5c3,kilogram-force meters,NULL,ENERGY,9.80665,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
a60823d5-77f9-45ce-880c-616c4a29b45c,kilojoules,kJ,ENERGY,1000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
bcf19da1-2350-46d7-b668-bbaf38b2ca8e,kilowatt hours,kWh,ENERGY,3600000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
e934d58b-adb1-4f91-9e1e-7a5a7b1038b2,megajoules,MJ,ENERGY,1000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
0abc1b4e-b6e1-43be-a508-bddc01595e0d,megawatt hours,MWh,ENERGY,3600000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
817b5bfb-5d03-44e7-b9cf-52b84de988f8,newton meters,Nm,ENERGY,1,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
8b6a7704-8fc9-4221-8306-99007c718af4,petajoules,PJ,ENERGY,1000000000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
873c052c-e7fb-470f-9fd7-037c39ec683a,terajoules,TJ,ENERGY,1000000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
1469a75a-ed17-473c-b662-8ce71be826b0,terawatt hours,TWh,ENERGY,3600000000000000,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
4a06d330-1438-4a73-ba2c-b95fa03210b2,therms,NULL,ENERGY,105505585.257348,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
d5737a8c-2fc0-4bb3-a909-ee5864e1ac1e,watt seconds,Ws,ENERGY,1,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
b4a4e9ed-c815-43be-bbb6-5cbf7fbb99a5,watt hours,Wh,ENERGY,3600,BIG_DECIMAL,6ffbb92d-74d5-45aa-bd71-02b2496b1928
00f0f991-cee4-428b-a8d5-beda0cc8480b,newtons,N,FORCE,NULL,NULL,NULL
46a6302a-42ef-415f-9e54-8f49ea3ca32f,dynes,dyn,FORCE,0.00001,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
c61043a6-e1f1-4b03-9a3e-665e2ae03f79,kilograms force,kgf,FORCE,9.80665,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
7c0e4363-eb7c-462c-8dda-e497ee1a5746,kilonewtons,kN,FORCE,1000,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
dfcdacad-b7e6-4350-8082-d1d8d95272cc,kips,NULL,FORCE,4448.222,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
3cd67052-31bf-4e88-87e1-c2385af92054,meganewtons,MN,FORCE,1000000,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
5a5bdbf5-e594-4a36-86a3-77007c057b0e,pounds force,lbf,FORCE,4.4482216152605,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
dba44eb3-d681-4c47-a4d9-c24d09050e33,poundals,pdl,FORCE,0.138255,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
cbae32a9-a65e-40ee-8e7f-6352a189212e,sthène,sn,FORCE,1000,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
6afd65c9-6e98-4fba-8cda-4e2c247a9a69,tonnes force,NULL,FORCE,9806.65,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
f4a93c32-59be-4ba2-a465-a54cfd01e990,tons force (UK),NULL,FORCE,9964.01641818352,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
9f9e5e08-4c57-48d0-802b-bc1440d066a2,tons force (US),NULL,FORCE,8896.443230521,BIG_DECIMAL,00f0f991-cee4-428b-a8d5-beda0cc8480b
6a464bf2-670f-42f6-adab-dfb29f37772b,liters/100 kilometer,NULL,FUEL_CONSUMPTION,NULL,NULL,NULL
0c2c2cc7-fc6c-47a9-a9d5-7f86f3c988aa,bicycle (electric),NULL,FUEL_CONSUMPTION,6.1779717543e-7,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
afc9a998-0278-4568-8b80-68371a635f60,car (2020 Hyundai Kona Electric),NULL,FUEL_CONSUMPTION,0.000019601215278,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
d304aaa1-8f2d-4b0a-9e29-611713e4164e,car (2021 Tesla Model 3 LR),NULL,FUEL_CONSUMPTION,0.000017553327114,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
8a8863b4-c9a3-4723-87c7-6c8a6cfece93,car (2020 Tesla Model S LR+),NULL,FUEL_CONSUMPTION,0.000020103810541,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
b860adfb-9b3a-4c46-ad79-037229d58c89,car (2021 Honda Accord),NULL,FUEL_CONSUMPTION,0.000049003038194,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
219a0eea-50b4-4b92-ac06-175d3b150d88,car (2020 Ford F150),NULL,FUEL_CONSUMPTION,0.000098006076389,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
50d123ce-fa77-4494-a032-e8cf47c5ce27,gallons (UK)/100 miles,NULL,FUEL_CONSUMPTION,0.000028248093633182216,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
e73380e8-5be7-47e3-b7ab-3f43e22aa048,gallons (US)/100 miles,NULL,FUEL_CONSUMPTION,0.000023521458333333333,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
403b735e-011b-4435-89b0-a5c9631072b2,kilowatt hours/100 miles,kWh/100mi,FUEL_CONSUMPTION,6.979661226508e-7,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
1cefd410-ebfb-43f7-a818-74e441171f5e,kilowatt hours/100 kilometer,kWh/100km,FUEL_CONSUMPTION,0.000001123267591691329,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
9fc0f980-66d7-40d4-83d4-7798787b690a,kilowatt hours/kilometer,kWh/km,FUEL_CONSUMPTION,0.00011232675916913291,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
c4184dcb-9206-47c3-ae12-bee127d1da5b,kilometer/kWh,km/kWh,FUEL_CONSUMPTION,0.00011232675916913290752 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
5f269c69-b6dd-4b6e-a325-b5c55e4c5f38,kilometer/liter,km/l,FUEL_CONSUMPTION,0.001 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
f915b2c5-d745-4b79-848f-cce84350f29e,liters/meter,l/m,FUEL_CONSUMPTION,1,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
82b19bc0-4caf-4fa6-8801-0976caf65457,miles/gallon (UK),mpg,FUEL_CONSUMPTION,2.8248093633182215859381213711925e-3 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
04c3e633-bcc7-481b-a217-4916d449ace4,miles/gallon (US),mpg,FUEL_CONSUMPTION,2.3521458333333333333333333333333e-3 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
c9f256a7-a43e-4532-a399-a4ee61abc16b,miles/kWh,mi/kWh,FUEL_CONSUMPTION,6.979661226508e-5 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
e230eef5-33e0-483c-8b95-fd1271666459,miles/liter,mi/l,FUEL_CONSUMPTION,6.2137119223733396961743418436332e-4 / ${value},EXPRESSION,6a464bf2-670f-42f6-adab-dfb29f37772b
3a764bec-ad4d-4052-8ec5-ae342bcac773,motorcycle (electric Zero SR),NULL,FUEL_CONSUMPTION,0.00000653329109384,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
d7a58f99-f7b3-4c97-9767-9bc36a46f167,watt hours/kilometer,Wh/km,FUEL_CONSUMPTION,1.123267591691329e-7,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
86572271-a228-4060-a36c-1b52bd740055,watt hours/mile,Wh/mi,FUEL_CONSUMPTION,6.979661226508e-8,BIG_DECIMAL,6a464bf2-670f-42f6-adab-dfb29f37772b
2f3caaa4-a82e-41ff-88dc-8f2e08eefff0,meters,m,LENGTH,NULL,NULL,NULL
7b0f1fb2-2aad-4598-a977-462804eae75f,ångströms,Å,LENGTH,1e-10,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
fdcc1d73-6008-417b-b690-09aba81704bd,astronomical units,au,LENGTH,149597870700,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
d3ecbb5e-e957-40a9-8773-0661351ad260,barleycorns,NULL,LENGTH,0.008467,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
4422240f-575f-4b81-8fbd-5fb1bcc732fa,cables,NULL,LENGTH,182.88,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
f57de327-507d-4f03-a196-a1a7698f9735,centimeters,cm,LENGTH,0.01,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
cbad027e-5e00-4157-bcf0-be460adc7f7e,chains (surveyors'),NULL,LENGTH,20.116840233680467,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
c179b06f-fa92-472b-ab72-3044fda850e6,decimeters,dm,LENGTH,0.1,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
a76d35c4-2da2-4645-8281-5e8b41eeac55,ells (UK),NULL,LENGTH,0.875,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
a0d2e9cf-23a6-4f19-aaab-98e75b7be417,ems (pica),NULL,LENGTH,0.0042333,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
5758a591-b1bf-4248-8ebb-067dec4da261,fathoms,NULL,LENGTH,1.8288,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
a9e15f37-45b5-4e90-993b-fa163e9d8d85,feet (UK & US),NULL,LENGTH,0.3048,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
ac3b887e-6b8b-4bd5-96c2-883ae8288b24,feet (US survey),NULL,LENGTH,0.3048006096012192,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
636800aa-d11a-47ce-88ac-f24e090fbc3d,furlongs,NULL,LENGTH,201.168,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
0d29af74-f130-4941-b967-d54b571ac61d,hands,NULL,LENGTH,0.1016,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
346a0bfb-91ae-44c1-9f15-fa5941e1a963,hectometers,hm,LENGTH,100,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
107040d2-c3ff-431f-a55f-9962beba17c9,inches,in,LENGTH,0.0254,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
26df4e45-2294-4d13-99d2-7dfd474286ed,kilometers,km,LENGTH,1000,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
7ce42098-9d27-4200-bb27-60967dd01d23,light years,NULL,LENGTH,9460528405000000,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
9b801729-292e-4fad-ad18-56c68b92ff85,micrometers,µm,LENGTH,0.000001,BIG_DECIMAL,2f3caaa4-a82e-41ff-88dc-8f2e08eefff0
